time,btc__current_supply_native_units_value,btc__current_supply_native_units_type,btc__market_cap_usd_value,btc__market_cap_usd_type,btc__usd_4_00pm_new_york_price__index_value_value,btc__usd_4_00pm_new_york_price__index_value_type,btc__usd_11_00am_london_price__index_value_value,btc__usd_11_00am_london_price__index_value_type,eth__current_supply_native_units_value,eth__current_supply_native_units_type,eth__market_cap_usd_value,eth__market_cap_usd_type,eth__usd_11_00am_london_price__index_value_value,eth__usd_11_00am_london_price__index_value_type,eth__usd_4_00pm_new_york_price__index_value_value,eth__usd_4_00pm_new_york_price__index_value_type,usdc__usd_4_00pm_new_york_price__index_value_value,usdc__usd_4_00pm_new_york_price__index_value_type,usdc__usd_11_00am_london_price__index_value_value,usdc__usd_11_00am_london_price__index_value_type,usdc__current_supply_native_units_value,usdc__current_supply_native_units_type,usdc__market_cap_usd_value,usdc__market_cap_usd_type,usdt__usd_4_00pm_new_york_price__index_value_value,usdt__usd_4_00pm_new_york_price__index_value_type,usdt__usd_11_00am_london_price__index_value_value,usdt__usd_11_00am_london_price__index_value_type,xrp__current_supply_native_units_value,xrp__current_supply_native_units_type,xrp__usd_11_00am_london_price__index_value_value,xrp__usd_11_00am_london_price__index_value_type,xrp__usd_4_00pm_new_york_price__index_value_value,xrp__usd_4_00pm_new_york_price__index_value_type,xrp__market_cap_usd_value,xrp__market_cap_usd_type,ada__current_supply_native_units_value,ada__current_supply_native_units_type,ada__usd_11_00am_london_price__index_value_value,ada__usd_11_00am_london_price__index_value_type,ada__usd_4_00pm_new_york_price__index_value_value,ada__usd_4_00pm_new_york_price__index_value_type,ada__market_cap_usd_value,ada__market_cap_usd_type,sol__market_cap_estimated_usd_value,sol__market_cap_estimated_usd_type,sol__usd_11_00am_london_price__index_value_value,sol__usd_11_00am_london_price__index_value_type,sol__usd_4_00pm_new_york_price__index_value_value,sol__usd_4_00pm_new_york_price__index_value_type,doge__usd_4_00pm_new_york_price__index_value_value,doge__usd_4_00pm_new_york_price__index_value_type,doge__usd_11_00am_london_price__index_value_value,doge__usd_11_00am_london_price__index_value_type,doge__current_supply_native_units_value,doge__current_supply_native_units_type,doge__market_cap_usd_value,doge__market_cap_usd_type,trx__market_cap_usd_value,trx__market_cap_usd_type,trx__current_supply_native_units_value,trx__current_supply_native_units_type,trx__usd_4_00pm_new_york_price__index_value_value,trx__usd_4_00pm_new_york_price__index_value_type,trx__usd_11_00am_london_price__index_value_value,trx__usd_11_00am_london_price__index_value_type
2025-02-22,19895882.917955432,predicted,1791145967870.8804,predicted,90367.7031481763,predicted,90150.10057508854,predicted,120256572.99601199,predicted,457939011333.4829,predicted,3824.807478692774,predicted,3814.6997888408214,predicted,1.0000385880670881,predicted,0.9998560048695826,predicted,27730186658.936607,predicted,27698918041.019627,predicted,1.0000106835117217,predicted,0.9997626564000519,predicted,99986591934.37758,predicted,0.5387569075228344,predicted,0.5444822252021438,predicted,54051989369.15014,predicted,35583959340.754845,predicted,0.5843224840273213,predicted,0.5861230220379448,predicted,20381442860.817936,predicted,108473776091.8763,predicted,230.07250507794367,predicted,230.40105085564957,predicted,0.15811951545364278,predicted,0.15912688819833357,predicted,148137049857.44736,predicted,23065605807.664078,predicted,17617022599.100796,predicted,100000000000.0,predicted,0.17626428923680895,predicted,0.1761869251140151,predicted
2025-02-23,19896809.610176947,predicted,1794585286116.414,predicted,90459.80851367542,predicted,90311.66095036233,predicted,120255962.83920102,predicted,458883796365.4619,predicted,3832.4742200103237,predicted,3817.924127279023,predicted,0.9999679315495119,predicted,0.9999400976374883,predicted,27784617323.28091,predicted,27754917162.156395,predicted,1.000025220504263,predicted,0.999803069301322,predicted,99986589142.76917,predicted,0.5394101385012502,predicted,0.541408765230499,predicted,53745407360.828606,predicted,35585122307.809074,predicted,0.5875048123858856,predicted,0.5864386426910844,predicted,20437960599.809265,predicted,108726881831.78442,predicted,230.71249567363375,predicted,230.8960496556611,predicted,0.15762609128931185,predicted,0.15850136615970015,predicted,148150626928.64984,predicted,23057054558.743618,predicted,17621030853.46968,predicted,100000000000.0,predicted,0.1762321850087011,predicted,0.17621209246533542,predicted
2025-02-24,19897716.533614676,predicted,1799341012138.976,predicted,90689.08477676084,predicted,90467.57343452149,predicted,120255095.61986166,predicted,459824409539.5842,predicted,3836.347737130287,predicted,3824.9728008734614,predicted,1.0000006415211322,predicted,0.999894332835451,predicted,27787546930.192192,predicted,27758449578.080402,predicted,1.0001591204065137,predicted,0.9998338689194474,predicted,99986585616.41963,predicted,0.5373628416882282,predicted,0.5425250072698927,predicted,53912079143.749504,predicted,35587602849.313774,predicted,0.587011942677917,predicted,0.5865900715529482,predicted,20394606799.720264,predicted,108938033261.23375,predicted,231.20185457083355,predicted,231.36730770732373,predicted,0.1571066296854594,predicted,0.1584561623651909,predicted,148164147703.19888,predicted,22997759339.049866,predicted,17589148573.611122,predicted,100000000000.0,predicted,0.17608948215608372,predicted,0.176200348229022,predicted
2025-02-25,19898617.38272713,predicted,1800525390184.5886,predicted,90783.12508505181,predicted,90678.72376664408,predicted,120254137.8616992,predicted,459691750273.0154,predicted,3843.69515701295,predicted,3826.1490746544905,predicted,0.9999937798726971,predicted,0.9998392023083617,predicted,27820680884.103836,predicted,27790469590.166004,predicted,1.0003404484050795,predicted,1.0000260291177405,predicted,99986582472.1622,predicted,0.5365799575645062,predicted,0.5406545718986135,predicted,53738550621.16835,predicted,35590144532.80617,predicted,0.5853126421883615,predicted,0.5834746897416545,predicted,20337807326.982006,predicted,108959696661.37233,predicted,231.79376169169763,predicted,231.50896659769347,predicted,0.15642852490330497,predicted,0.15824801209886996,predicted,148177641607.06973,predicted,22935758410.04681,predicted,17572716641.662613,predicted,100000000000.0,predicted,0.17578220659709268,predicted,0.17586704737526232,predicted
2025-02-26,19899505.52392158,predicted,1805280684783.3652,predicted,91027.92037067683,predicted,90828.01646172574,predicted,120252960.39184731,predicted,460763201558.97516,predicted,3847.209320820946,predicted,3835.6013669867993,predicted,0.9998881272856128,predicted,0.9996925189316477,predicted,27865947449.34943,predicted,27834583747.910843,predicted,1.0004370760063588,predicted,1.0000955464968158,predicted,99986579283.40578,predicted,0.5341142351519739,predicted,0.5381430060183879,predicted,53449476534.24854,predicted,35593124994.08019,predicted,0.5854528938955632,predicted,0.587061680293083,predicted,20437352113.70433,predicted,109338267658.67317,predicted,232.0540144645922,predicted,232.34801202904623,predicted,0.1563948009040966,predicted,0.15816912602849129,predicted,148191192542.7873,predicted,22944609083.877266,predicted,17564150733.011234,predicted,100000000000.0,predicted,0.1757316904326555,predicted,0.17584103777677096,predicted
2025-02-27,19900398.988844454,predicted,1805998753872.5332,predicted,91055.80888479619,predicted,90923.13009167698,predicted,120251911.72280316,predicted,460438601903.0639,predicted,3849.4721383279334,predicted,3834.4289285335008,predicted,0.9998445742336228,predicted,0.999555639481748,predicted,27905016034.997295,predicted,27873460726.57578,predicted,1.0004399848745835,predicted,0.9999974736344178,predicted,99986585708.4356,predicted,0.5293929809246212,predicted,0.5342489585910246,predicted,53034497269.753746,predicted,35587026817.88624,predicted,0.5885579532335666,predicted,0.587646121193274,predicted,20435445240.37792,predicted,109663081281.53644,predicted,233.02961740823613,predicted,233.05387620253964,predicted,0.15590921695940158,predicted,0.15740095598572446,predicted,148204663774.87823,predicted,22931413837.41535,predicted,17544580626.82772,predicted,100000000000.0,predicted,0.17553558998922844,predicted,0.17556475253942472,predicted
2025-02-28,19901333.95531678,predicted,1808186183109.7256,predicted,91129.04766134403,predicted,90952.75503398747,predicted,120250981.85640284,predicted,460173635919.4941,predicted,3847.238426779221,predicted,3829.798154579194,predicted,0.9998027237643071,predicted,0.9994825380200728,predicted,27950558582.752644,predicted,27917547937.005943,predicted,1.0005738423446655,predicted,1.0001460555746853,predicted,99986572988.6533,predicted,0.5264219461669145,predicted,0.5290875721050146,predicted,52654022530.259766,predicted,35597230645.11095,predicted,0.585387886782565,predicted,0.5844837925401907,predicted,20361596174.47582,predicted,109907790569.4997,predicted,233.43944664119218,predicted,233.5367487237726,predicted,0.15636876277576436,predicted,0.15741141687130247,predicted,148218197406.92172,predicted,23021954439.04356,predicted,17514375976.657833,predicted,100000000000.0,predicted,0.1751301105083983,predicted,0.1752862185830596,predicted
2025-03-01,19902232.472635016,predicted,1810905960146.4404,predicted,91308.0695231963,predicted,91100.88591781101,predicted,120250670.8588054,predicted,460725755874.631,predicted,3846.98900051583,predicted,3835.4262827705456,predicted,0.9997014902394685,predicted,0.9990739918667136,predicted,28006828400.201786,predicted,27970164913.754646,predicted,1.0008336429157418,predicted,1.000475688711053,predicted,99986569538.66069,predicted,0.5244598589872386,predicted,0.5304466101637869,predicted,52643461754.94342,predicted,35599299373.13408,predicted,0.5866775068467446,predicted,0.5867827606875307,predicted,20409767810.00292,predicted,110374780519.02768,predicted,234.08892911953663,predicted,234.4554185189601,predicted,0.156817161748813,predicted,0.15789881600366906,predicted,148231695304.60544,predicted,23014780334.06614,predicted,17501860643.189266,predicted,100000000000.0,predicted,0.17515955712095935,predicted,0.17514117832584059,predicted
2025-03-02,19903133.473685857,predicted,1813591410861.7998,predicted,91363.75117696228,predicted,91210.08479525482,predicted,120250253.6187702,predicted,461365250674.4522,predicted,3851.184547439457,predicted,3836.144784381989,predicted,0.9996177446245217,predicted,0.9991338024362596,predicted,28043648436.28422,predicted,28008393067.466465,predicted,1.0007562193876613,predicted,1.000418462428653,predicted,99986566414.9859,predicted,0.5230096725203225,predicted,0.5253732369131424,predicted,52137729829.57731,predicted,35600725354.80615,predicted,0.5861578049092678,predicted,0.5835971232907217,predicted,20355801056.975193,predicted,110802666740.28732,predicted,235.05295746047605,predicted,235.32908800525138,predicted,0.15635849468552349,predicted,0.15727678508927515,predicted,148245273202.67188,predicted,23009183965.943058,predicted,17466779653.20635,predicted,100000000000.0,predicted,0.17474172981983374,predicted,0.17474495030581713,predicted
2025-03-03,19904013.351563916,predicted,1817946458647.9265,predicted,91575.62112246284,predicted,91332.92535974119,predicted,120249576.95902842,predicted,462116229198.2795,predicted,3852.616145754548,predicted,3841.713130676603,predicted,0.9996434494179185,predicted,0.9990778317627331,predicted,28024512471.665955,predicted,27989850791.549633,predicted,1.0007924910516948,predicted,1.0003485505251237,predicted,99986562548.12779,predicted,0.519245170332068,predicted,0.5248815447596855,predicted,52143491295.519264,predicted,35603515257.82891,predicted,0.5823836437558366,predicted,0.5806972845883915,predicted,20216205135.53471,predicted,111210501837.93652,predicted,235.93065773099812,predicted,236.24096962515583,predicted,0.15594087434505582,predicted,0.15729699595725305,predicted,148258796960.52475,predicted,22960786287.62307,predicted,17400695875.22944,predicted,100000000000.0,predicted,0.17426118058986592,predicted,0.174360126865811,predicted
2025-03-04,19904885.92790382,predicted,1819081017832.7202,predicted,91671.08640869189,predicted,91530.53408782036,predicted,120248804.53901179,predicted,461911996631.89386,predicted,3858.593106075919,predicted,3842.453436307311,predicted,0.9996359502409856,predicted,0.9990271091525269,predicted,28031292082.02154,predicted,27995663996.67348,predicted,1.000872829710208,predicted,1.0004393899141613,predicted,99986559061.17088,predicted,0.5171724409742319,predicted,0.5218329922522227,predicted,51851141184.59734,predicted,35606404147.85581,predicted,0.5778952676753747,predicted,0.5750466196096823,predicted,20079480702.203407,predicted,111447698064.65111,predicted,236.96978752516583,predicted,236.8786196443812,predicted,0.15543118820348406,predicted,0.15721652711409057,predicted,148272295799.3528,predicted,22917627120.729023,predicted,17355666796.12967,predicted,100000000000.0,predicted,0.1736709806943436,predicted,0.17370995675703607,predicted
2025-03-05,19905744.741428323,predicted,1824125371359.592,predicted,91935.43752576578,predicted,91685.52667031065,predicted,120247804.5718018,predicted,463029211646.247,predicted,3861.8222678854377,predicted,3852.5052806411277,predicted,0.9995361598606977,predicted,0.998899656386629,predicted,28046187947.607048,predicted,28009713464.74415,predicted,1.000867455579546,predicted,1.0004094097109357,predicted,99986555533.69455,predicted,0.5138775774468566,predicted,0.518602967178974,predicted,51488424575.98437,predicted,35609759450.32637,predicted,0.5757984874761395,predicted,0.5766679548386863,predicted,20117103916.729317,predicted,112057049377.76443,predicted,237.7291460880743,predicted,238.2609288714682,predicted,0.155630005884497,predicted,0.1573261095216487,predicted,148285853351.6091,predicted,22953027340.919407,predicted,17324718769.543808,predicted,100000000000.0,predicted,0.17339846968845676,predicted,0.1734301037038632,predicted
2025-03-06,19906608.037542187,predicted,1825450208580.7463,predicted,91999.82371213495,predicted,91804.77825203093,predicted,120246923.29866949,predicted,462863909684.0193,predicted,3864.871238519922,predicted,3852.9318648373546,predicted,0.999504944024285,predicted,0.9987967017306741,predicted,28051243860.205494,predicted,28015040342.37502,predicted,1.0007696877367782,predicted,1.0002160088841932,predicted,99986561629.89734,predicted,0.5088126519178305,predicted,0.5144713004049072,predicted,51047244089.990685,predicted,35604052107.65829,predicted,0.577265113449645,predicted,0.5758961924751429,predicted,20072530328.846935,predicted,112623812816.04909,predicted,239.24729887687366,predicted,239.54788604602123,predicted,0.15543672121244714,predicted,0.15680390224454782,predicted,148299332554.66168,predicted,22973617884.52501,predicted,17289471829.01733,predicted,100000000000.0,predicted,0.1730461311674477,predicted,0.17296857481987657,predicted
2025-03-07,19907512.244067274,predicted,1828532459868.0847,predicted,92124.86270608965,predicted,91875.68926274028,predicted,120246148.87505452,predicted,462865025752.80414,predicted,3864.4528566814247,predicted,3850.837520115713,predicted,0.9994817231741386,predicted,0.9987717529089885,predicted,28059601087.623386,predicted,28022555716.018852,predicted,1.0008064663649865,predicted,1.0002756393859809,predicted,99986548596.67255,predicted,0.5059990182039981,predicted,0.5095651903280953,predicted,50689392357.363235,predicted,35614650011.43799,predicted,0.5730871917361173,predicted,0.5720119888028191,predicted,19976050561.25858,predicted,113117170210.28383,predicted,240.233411513327,predicted,240.63908228152604,predicted,0.1562421449353516,predicted,0.15711278218450855,predicted,148312875137.7919,predicted,23104484370.192455,predicted,17250653673.984367,predicted,100000000000.0,predicted,0.17255370180759494,predicted,0.17257759352348478,predicted
2025-03-08,19908379.68998649,predicted,1832397885426.3433,predicted,92368.94740246434,predicted,92080.51819059202,predicted,120245980.01423989,predicted,463780524948.08527,predicted,3866.9796263035196,predicted,3859.8532833745207,predicted,0.9994050742846043,predicted,0.9984247911905441,predicted,28076067584.344254,predicted,28036124462.572174,predicted,1.000974942329514,predicted,1.0005247151230772,predicted,99986544853.54457,predicted,0.5047014631332047,predicted,0.5116750695570399,predicted,50750750590.76306,predicted,35617102566.82282,predicted,0.574015996356975,predicted,0.5742325832119951,predicted,20021914496.38796,predicted,113834735179.21289,predicted,241.48212927760488,predicted,242.18177479237121,predicted,0.15708216489244564,predicted,0.15794439822260714,predicted,148326382556.653,predicted,23143273391.181515,predicted,17236805235.388374,predicted,100000000000.0,predicted,0.17256763632420719,predicted,0.17239561735235398,predicted
2025-03-09,19909249.609839283,predicted,1836436113401.1333,predicted,92500.57351545712,predicted,92259.69613253007,predicted,120245690.79867218,predicted,464868751084.32916,predicted,3874.8196171661875,predicted,3864.7027940259113,predicted,0.9993513833601325,predicted,0.9985585087052629,predicted,28071094264.43645,predicted,28033443179.37615,predicted,1.000813938950496,predicted,1.000397108272203,predicted,99986541461.26878,predicted,0.5044192881257232,predicted,0.5078413354918933,predicted,50365782553.81797,predicted,35618888283.9005,predicted,0.5737829089629974,predicted,0.5716051857620413,predicted,19985744474.776913,predicted,114510152702.5076,predicted,243.05671859051574,predicted,243.68294618921155,predicted,0.1570515822514621,predicted,0.15770428215837917,predicted,148339970112.73697,predicted,23188192730.202133,predicted,17207742114.538387,predicted,100000000000.0,predicted,0.17220644830777987,predicted,0.17203912926037915,predicted
2025-03-10,19910098.711694155,predicted,1842302156720.6287,predicted,92796.61527680914,predicted,92463.33196976513,predicted,120245127.8268463,predicted,466139752340.4528,predicted,3880.6496279477055,predicted,3875.019122581999,predicted,0.9994119915227084,predicted,0.9985873694411868,predicted,28008862096.255516,predicted,27972801466.681732,predicted,1.0007761545341491,predicted,1.0002685009841203,predicted,99986537353.77464,predicted,0.5023129664340205,predicted,0.5090620418304989,predicted,50539787393.07218,predicted,35622000046.194496,predicted,0.5709269650041103,predicted,0.5698773060987694,predicted,19883327091.101295,predicted,115157411999.26717,predicted,244.5440827958187,predicted,245.21316390790682,predicted,0.15708804866563142,predicted,0.15813479306732744,predicted,148353503222.2466,predicted,23193628100.608425,predicted,17154949133.928398,predicted,100000000000.0,predicted,0.1718539465423619,predicted,0.1717703024022834,predicted
2025-03-11,19910941.13617972,predicted,1845053184259.5488,predicted,92981.62630076033,predicted,92749.82233242317,predicted,120244455.1326476,predicted,466511052926.25024,predicted,3891.6462226282706,predicted,3880.982947111802,predicted,0.9994435014371946,predicted,0.9986307477714368,predicted,27971973224.325325,predicted,27936036977.16112,predicted,1.000793487509396,predicted,1.0003135308735127,predicted,99986533656.70691,predicted,0.5023658869092945,predicted,0.5081737080373617,predicted,50460909207.89792,predicted,35625159607.493195,predicted,0.567956633876902,predicted,0.565973884944189,predicted,19801950803.963623,predicted,115620878828.80997,predicted,246.17942395971346,predicted,246.44718867185554,predicted,0.15704711460990411,predicted,0.15848275599215123,predicted,148367010666.8365,predicted,23206270212.950954,predicted,17130258447.09728,predicted,100000000000.0,predicted,0.17146101541140116,predicted,0.17131038721671424,predicted
2025-03-12,19911770.735372216,predicted,1851764358101.445,predicted,93337.92285452754,predicted,92998.8628163902,predicted,120243541.89920568,predicted,468242247590.8007,predicted,3900.3686807102185,predicted,3896.5812802451287,predicted,0.9993859794735827,predicted,0.9986047921437792,predicted,27943385090.758244,predicted,27907766014.423016,predicted,1.0007373971908116,predicted,1.0002514941323335,predicted,99986529951.29048,predicted,0.5016325334890177,predicted,0.5075184517312507,predicted,50353804702.60494,predicted,35628721959.69434,predicted,0.5679306868407992,predicted,0.569864647094119,predicted,19911417208.32667,predicted,116438427822.78731,predicted,247.50892643175928,predicted,248.39124533426502,predicted,0.15771747674042055,predicted,0.15902801577510778,predicted,148380575656.6541,predicted,23298018101.57452,predicted,17126328553.84855,predicted,100000000000.0,predicted,0.17145141070844122,predicted,0.17129151185422295,predicted
2025-03-13,19912606.052681316,predicted,1854750372634.9368,predicted,93493.63966935697,predicted,93214.29693091456,predicted,120242735.91041031,predicted,468711492140.22986,predicted,3909.2262490397306,predicted,3902.717796710668,predicted,0.9993993625194788,predicted,0.9986086832248323,predicted,27905906347.432705,predicted,27871771429.88883,predicted,1.0006021256667263,predicted,1.0000403050193118,predicted,99986535902.44064,predicted,0.4995251388763931,predicted,0.5063352544385752,predicted,50206516904.631485,predicted,35623146876.15451,predicted,0.5719597117701773,predicted,0.5718179834847739,predicted,19953084246.146004,predicted,117190632215.7373,predicted,249.55875827947855,predicted,250.193065374321,predicted,0.15798648442341776,predicted,0.15893754783600877,predicted,148394060737.0914,predicted,23374052507.21678,predicted,17124277202.437788,predicted,100000000000.0,predicted,0.17142271475457457,predicted,0.17115668889031121,predicted
2025-03-14,19913483.789148074,predicted,1859432791397.7158,predicted,93706.42014252521,predicted,93380.46243711382,predicted,120242027.39432405,predicted,469349510535.85284,predicted,3914.7668677287793,predicted,3906.3346623642515,predicted,0.9994220829659587,predicted,0.9986937555358406,predicted,27873432688.7329,predicted,27839694217.187294,predicted,1.0006151987563452,predicted,1.0000965690213168,predicted,99986522756.85445,predicted,0.5000178480334474,predicted,0.5047038009520819,predicted,50176290310.68715,predicted,35633792698.59978,predicted,0.5707618053010931,predicted,0.5710362427274698,predicted,19954772397.236256,predicted,117842329471.00687,predicted,251.02617915892884,predicted,251.74066295540115,predicted,0.15923311073803714,predicted,0.15966310027628502,predicted,148407607288.03134,predicted,23558026789.046146,predicted,17124206591.464745,predicted,100000000000.0,predicted,0.17130855544973084,predicted,0.1711518010906098,predicted
2025-03-15,19914326.5133367,predicted,1864784098710.9624,predicted,94031.80123759854,predicted,93676.60428224357,predicted,120241917.60573222,predicted,470886213590.92413,predicted,3923.2360004447323,predicted,3920.9024629239793,predicted,0.9993916954978935,predicted,0.9984577434855995,predicted,27851497579.965973,predicted,27816099470.247433,predicted,1.0007740020913123,predicted,1.0003564902440967,predicted,99986518932.99164,predicted,0.5023218911674876,predicted,0.5103614002348557,predicted,50593866510.42294,predicted,35636201214.12563,predicted,0.5750033595024723,predicted,0.5766484887551755,predicted,20107949316.11515,predicted,118687225331.43248,predicted,252.69468441877171,predicted,253.6706564492138,predicted,0.16048199336311467,predicted,0.1608856070809364,predicted,148421116469.33234,predicted,23646220018.89558,predicted,17153923003.857748,predicted,100000000000.0,predicted,0.17174820917546185,predicted,0.17140776386277293,predicted
2025-03-16,19915173.657762315,predicted,1870144122399.421,predicted,94235.61511373217,predicted,93940.2668517168,predicted,120241683.55934441,predicted,472562526426.80566,predicted,3936.836946995734,predicted,3930.9903681331944,predicted,0.9993835555689826,predicted,0.998701072586505,predicted,27811230587.76031,predicted,27779336983.95276,predicted,1.0006172375307647,predicted,1.00025337453314,predicted,99986515489.74586,predicted,0.5058778221207287,predicted,0.5102908825174962,predicted,50588087161.54798,predicted,35637845507.56405,predicted,0.5783220306235743,predicted,0.5776060837970614,predicted,20185211905.04442,predicted,119455581317.94046,predicted,254.61739572674497,predicted,255.48056569050314,predicted,0.16081764232115242,predicted,0.1610006538547497,predicted,148434703349.76627,predicted,23735583065.52727,predicted,17172414820.170807,predicted,100000000000.0,predicted,0.17185210409875532,predicted,0.17153248940183904,predicted
2025-03-17,19916002.08005473,predicted,1877122820826.4756,predicted,94592.332582143,predicted,94218.87236512633,predicted,120241175.08366786,predicted,474372170727.4246,predicted,3948.088315779823,predicted,3946.087026785441,predicted,0.9994879917993331,predicted,0.9988359749172849,predicted,27717427552.47962,predicted,27688286234.93711,predicted,1.0005971286276634,predicted,1.0001619961746262,predicted,99986511358.48286,predicted,0.507783438861259,predicted,0.5154295399380002,predicted,51158265080.72476,predicted,35640715431.44035,predicted,0.5791566159102957,predicted,0.5795554233304218,predicted,20199153655.302696,predicted,120158604345.59306,predicted,256.3723047159663,predicted,257.2328839616207,predicted,0.16116872783717448,predicted,0.16174176168309692,predicted,148448233183.51926,predicted,23779398830.797924,predicted,17170265740.597464,predicted,100000000000.0,predicted,0.17199523945321263,predicted,0.1717787482378762,predicted
2025-03-18,19916826.016580652,predicted,1880738177174.6064,predicted,94824.42378040525,predicted,94568.39770260175,predicted,120240559.63503271,predicted,475217858633.095,predicted,3964.019152452436,predicted,3956.2424998341526,predicted,0.999560638342011,predicted,0.9989796812768829,predicted,27653226265.589825,predicted,27625296598.391094,predicted,1.0006447569554042,predicted,1.0002557661902058,predicted,99986507661.69678,predicted,0.5119568656542832,predicted,0.5185512362623496,predicted,51486318416.97281,predicted,35643532238.470924,predicted,0.5799113464974699,predicted,0.5793176220569174,predicted,20233782529.00483,predicted,120638542774.92131,predicted,258.1871360398199,predicted,258.5958686308368,predicted,0.1613834473890497,predicted,0.16234833925403142,predicted,148461734666.48398,predicted,23823449040.538612,predicted,17198353201.16392,predicted,100000000000.0,predicted,0.1721191648644166,predicted,0.17185777209329353,predicted
2025-03-19,19917639.357520703,predicted,1888032984498.1946,predicted,95212.49179859954,predicted,94866.4444400876,predicted,120239709.8968228,predicted,477346263961.1296,predicted,3977.055657381716,predicted,3975.3303345370255,predicted,0.9995406619224624,predicted,0.9990463362781329,predicted,27602027046.20397,predicted,27575404988.596664,predicted,1.000630442085156,predicted,1.0002524655020297,predicted,99986503977.00609,predicted,0.5153861131014523,predicted,0.5219348581645065,predicted,51790566213.460205,predicted,35646653014.99341,predicted,0.5835393853607759,predicted,0.5867585033264966,predicted,20455615148.489143,predicted,121431868013.21942,predicted,259.6022008683007,predicted,260.57095952780895,predicted,0.16224504936221243,predicted,0.16309451385142995,predicted,148475291002.60312,predicted,23938952217.346767,predicted,17248348828.54963,predicted,100000000000.0,predicted,0.17263798610632455,predicted,0.17239128371378706,predicted
2025-03-20,19918460.62469213,predicted,1891297134170.3164,predicted,95383.36816241236,predicted,95115.13712443484,predicted,120238977.11039345,predicted,478124834118.8479,predicted,3989.491781352212,predicted,3984.1607417698383,predicted,0.9995871917951508,predicted,0.9991333043464088,predicted,27546977382.38621,predicted,27522713031.40367,predicted,1.0005469902939306,predicted,1.00010824099566,predicted,99986509965.40599,predicted,0.5174171206721663,predicted,0.5247568859359425,predicted,52052730253.67985,predicted,35640542217.57075,predicted,0.5910470210660232,predicted,0.592045130512197,predicted,20602803405.05908,predicted,122118497880.04242,predicted,261.6395329595265,predicted,262.3029308848894,predicted,0.1626375640995712,predicted,0.16314347372181637,predicted,148488764811.56598,predicted,24030665453.131676,predicted,17300373386.11412,predicted,100000000000.0,predicted,0.17313953599709192,predicted,0.17281174089275345,predicted
2025-03-21,19919326.437625412,predicted,1895935486238.7273,predicted,95593.83109928647,predicted,95297.50827413081,predicted,120238354.79547907,predicted,478976055071.2206,predicted,3997.7807858871015,predicted,3989.604703845615,predicted,0.9996379655160976,predicted,0.9992903344263595,predicted,27502199083.25836,predicted,27479070469.563763,predicted,1.0006202293491528,predicted,1.000237720905551,predicted,99986496869.50815,predicted,0.5219592835562645,predicted,0.5270364920580437,predicted,52423875497.599754,predicted,35650565380.69913,predicted,0.5930520178607388,predicted,0.5942836910041639,predicted,20700122341.9688,predicted,122663379450.95328,predicted,262.99409272111643,predicted,263.6787362102601,predicted,0.1639389396681905,predicted,0.16394528808199335,predicted,148502297626.6072,predicted,24222096443.572807,predicted,17353544081.4526,predicted,100000000000.0,predicted,0.1735478097404545,predicted,0.17335456154777676,predicted
2025-03-22,19920159.225111984,predicted,1900912227465.062,predicted,95899.00629848786,predicted,95591.93843833737,predicted,120238347.21103512,predicted,480624257981.33704,predicted,4008.096326803232,predicted,4005.085553625052,predicted,0.9996299735997202,predicted,0.9991138431946327,predicted,27473333166.052475,predicted,27449135703.07086,predicted,1.0008456246613293,predicted,1.0005749690850092,predicted,99986493103.6711,predicted,0.5281619306728771,predicted,0.5364536453907086,predicted,53228825212.72171,predicted,35652273844.14396,predicted,0.6001269694386906,predicted,0.6025147209661487,predicted,20936232626.441673,predicted,123361093515.50043,predicted,264.4489668204461,predicted,265.3358564208738,predicted,0.16517518140180315,predicted,0.16518143787552017,predicted,148515790836.18246,predicted,24309669625.631943,predicted,17434715826.182384,predicted,100000000000.0,predicted,0.1744927793207684,predicted,0.1741405215418783,predicted
2025-03-23,19920998.225140207,predicted,1905567368445.6248,predicted,96064.77194015913,predicted,95835.56348638455,predicted,120238233.9717618,predicted,482307560256.86035,predicted,4022.5943836125907,predicted,4015.150120888042,predicted,0.9996381524548057,predicted,0.99940323661278,predicted,27431495358.93288,predicted,27411233906.61591,predicted,1.0007597811015743,predicted,1.0005510385650829,predicted,99986489722.81708,predicted,0.5354077787095695,predicted,0.5399380878522227,predicted,53590874917.115944,predicted,35653152389.241425,predicted,0.6058246762439154,predicted,0.6056109646754075,predicted,21081234544.92598,predicted,123943525678.31891,predicted,266.0587723588448,predicted,266.77458092926,predicted,0.16543458768806754,predicted,0.16525033372170914,predicted,148529359806.8416,predicted,24390776641.409157,predicted,17501979868.27859,predicted,100000000000.0,predicted,0.17507609834106205,predicted,0.1747679444362888,predicted
